seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12747,2024,GER.1,137,3368,14,10,4,9,1,0,0,2,4,9,21,2,0,2,18,2025-03-17 04:41:02
12747,2024,GER.1,11420,3368,8,8,0,2,0,0,0,2,1,3,8,1,0,0,6,2025-02-03 14:48:10
12747,2024,GER.1,3841,47969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:40:59
12747,2024,GER.1,270,79941,26,0,1,0,0,0,0,0,3,0,0,0,253,70,29,2025-03-17 04:41:01
12747,2024,GER.1,132,84774,20,0,0,1,0,0,0,0,1,0,0,0,118,24,15,2025-03-17 04:40:58
12747,2024,GER.1,122,89497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:49:34
12747,2024,GER.1,132,97111,5,2,2,3,1,0,0,0,0,1,1,1,0,1,4,2025-03-17 04:40:58
12747,2024,GER.1,132,113733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:40:58
12747,2024,GER.1,6418,117279,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2025-03-17 04:40:57
12747,2024,GER.1,11420,119620,25,0,0,0,0,0,0,0,2,0,0,0,298,82,32,2025-03-17 04:41:00
12747,2024,GER.1,125,120829,17,3,8,17,1,0,0,4,7,5,11,3,0,0,18,2025-03-17 04:40:59
12747,2024,GER.1,268,122273,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2025-03-17 04:40:59
12747,2024,GER.1,125,122280,21,0,0,1,0,0,0,0,4,0,0,0,254,75,29,2025-03-17 04:40:59
12747,2024,GER.1,7884,122289,20,8,10,19,1,1,0,2,1,0,5,0,0,2,35,2025-03-17 04:41:00
12747,2024,GER.1,126,122292,3,0,0,0,0,0,0,0,2,0,0,0,24,5,7,2025-03-17 04:41:00
12747,2024,GER.1,125,122396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:40:59
12747,2024,GER.1,132,123465,22,14,8,10,3,0,0,3,3,7,18,1,0,0,12,2025-03-17 04:40:58
12747,2024,GER.1,125,128521,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2025-03-17 04:40:59
12747,2024,GER.1,124,132659,24,2,12,12,4,1,0,7,5,4,18,0,0,5,28,2025-03-17 04:40:58
12747,2024,GER.1,598,132973,15,1,8,5,5,0,0,0,2,1,1,1,0,8,14,2025-03-17 04:40:58
12747,2024,GER.1,2950,134103,25,2,17,27,4,0,0,5,7,11,32,6,0,2,24,2025-03-17 04:41:00
12747,2024,GER.1,131,134169,22,0,0,1,0,0,0,0,3,0,0,0,193,65,25,2025-03-17 04:40:58
12747,2024,GER.1,3812,136593,9,5,7,10,0,0,0,1,2,3,10,0,0,1,11,2024-07-13 02:49:39
12747,2024,GER.1,7911,138213,21,0,0,4,0,0,0,0,2,0,0,0,271,72,36,2025-03-17 04:41:01
12747,2024,GER.1,7911,139520,24,0,7,21,3,0,0,5,6,16,48,7,0,2,38,2025-03-17 04:41:01
12747,2024,GER.1,3841,140624,25,0,19,9,8,0,0,3,3,2,11,1,0,13,29,2025-03-17 04:40:59
12747,2024,GER.1,11420,141055,23,7,18,7,4,0,0,0,7,2,6,1,0,6,23,2025-03-17 04:41:00
12747,2024,GER.1,3812,141327,24,9,14,11,1,0,0,2,3,4,21,3,0,4,33,2024-07-13 02:49:39
12747,2024,GER.1,121,141429,9,9,0,3,0,0,0,0,0,1,4,1,0,0,6,2025-03-17 04:41:02
12747,2024,GER.1,132,142200,24,2,7,18,4,0,0,6,3,42,87,21,0,2,14,2025-03-17 04:40:58
12747,2024,GER.1,125,143020,20,5,15,12,1,0,0,2,2,3,5,2,0,1,16,2025-03-17 04:40:59
12747,2024,GER.1,2950,144620,15,2,21,7,3,0,0,1,4,2,8,0,0,12,15,2025-03-17 04:41:00
12747,2024,GER.1,598,146485,18,5,11,4,5,0,0,1,1,2,7,0,0,4,18,2025-03-17 04:40:58
12747,2024,GER.1,126,146804,15,11,5,5,2,0,0,1,2,6,15,2,0,1,11,2025-03-17 04:41:00
12747,2024,GER.1,6418,149276,25,0,0,1,0,0,0,0,3,0,0,0,286,82,51,2025-03-17 04:40:57
12747,2024,GER.1,2950,149297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:41:00
12747,2024,GER.1,122,149391,11,8,7,12,2,0,0,1,0,5,12,0,0,0,9,2024-07-13 02:49:34
12747,2024,GER.1,6418,149555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:40:57
12747,2024,GER.1,598,149558,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,2025-03-17 04:40:58
12747,2024,GER.1,126,149570,17,10,11,5,3,0,0,0,2,0,4,0,0,1,11,2025-03-17 04:41:00
12747,2024,GER.1,138,149841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:41:02
