seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12836,716631,0,43612787,54',Argyrios Liatsikouras (Olympiacos U20) Goal at 54',2024-08-29 05:45:04
12836,716631,1,43613030,61',Jean Carlos (Flamengo S20) Substitution at 61',2024-08-29 05:45:04
12836,716631,2,43613031,61',Caio Vinicius (Flamengo S20) Substitution at 61',2024-08-29 05:45:04
12836,716631,3,43613132,65',Felipe Teresa (Flamengo S20) Substitution at 65',2024-08-29 05:45:04
12836,716631,4,43613175,68',Theofanis Bakoulas (Olympiacos U20) Yellow Card at 68',2024-08-29 05:45:04
12836,716631,5,43613304,73',Caio Vinicius (Flamengo S20) Goal at 73',2024-08-29 05:45:04
12836,716631,6,43613701,86',Da Mata (Flamengo S20) Substitution at 86',2024-08-29 05:45:04
12836,716631,7,43613702,86',Adriel (Flamengo S20) Substitution at 86',2024-08-29 05:45:04
12836,716631,8,43613854,90'+2',Felipe Teresa (Flamengo S20) Goal at 92',2024-08-29 05:45:04
12836,716631,9,43613883,90'+2',Felipe Teresa (Flamengo S20) Yellow Card at 92',2024-08-29 05:45:04
12815,715587,0,43893224,23',Anestis Vlachomitros (Lamia) Red Card at 23',2024-10-29 05:21:26
12815,715587,1,43893304,32',Mohamed Fares (Panserraikos FC) Yellow Card at 32',2024-10-29 05:21:26
12815,715587,2,43893540,36',Panagiotis Deligiannidis (Panserraikos FC) Goal at 36',2024-10-29 05:21:26
12815,715587,3,43893575,40',Paschalis Staikos (Panserraikos FC) Yellow Card at 40',2024-10-29 05:21:26
12815,715587,4,43893620,45'+4',Francisco Perruzzi (Panserraikos FC) Yellow Card at 49',2024-10-29 05:21:26
12815,715587,5,43893710,45',Angelos Liasos (Panserraikos FC) Substitution at 45',2024-10-29 05:21:26
12815,715587,6,43894205,57',Francisco Perruzzi (Panserraikos FC) Red Card at 57',2024-10-29 05:21:26
12815,715587,7,43894208,58',Mathías Tomás (Panserraikos FC) Yellow Card at 58',2024-10-29 05:21:26
12815,715587,8,43894210,60',Aristotelis Karasalidis (Panserraikos FC) Substitution at 60',2024-10-29 05:21:26
12815,715587,9,43894211,61',Jérémy Gelin (Panserraikos FC) Substitution at 61',2024-10-29 05:21:26
12815,715587,10,43894224,63',Jefté (Panserraikos FC) Goal at 63',2024-10-29 05:21:26
12815,715587,11,43894225,65',Giannis Doiranlis (Lamia) Substitution at 65',2024-10-29 05:21:26
12815,715587,12,43894226,65',Saliou Guindo (Lamia) Substitution at 65',2024-10-29 05:21:26
12815,715587,13,43894241,65',Artem Bykov (Lamia) Substitution at 65',2024-10-29 05:21:26
12815,715587,14,43894242,67',Sebastian Ring (Lamia) Goal at 67',2024-10-29 05:21:26
12815,715587,15,43894274,75',Milos Deletic (Panserraikos FC) Substitution at 75',2024-10-29 05:21:26
12815,715587,16,43894318,84',Georgios Saramantas (Lamia) Substitution at 84',2024-10-29 05:21:26
12815,715587,17,43894319,84',Alberto Simoni (Lamia) Substitution at 84',2024-10-29 05:21:26
12815,715587,18,43894350,90'+2',Jefté (Panserraikos FC) Yellow Card at 92',2024-10-29 05:21:26
12815,715587,19,43894351,90'+3',Gustavo Furtado (Lamia) Yellow Card at 93',2024-10-29 05:21:26
12815,715588,0,43886554,17',Francisco Velez (Aris) Yellow Card at 17',2024-10-29 05:21:26
12815,715588,1,43886608,20',Ioannis Michailidis (PAOK Salonika) Yellow Card at 20',2024-10-29 05:21:26
12815,715588,2,43886734,38',Manu García (Aris) Yellow Card at 38',2024-10-29 05:21:26
12815,715588,3,43886790,45'+1',Lindsay Rose (Aris) Substitution at 46',2024-10-29 05:21:26
12815,715588,4,43887019,55',Abdul Rahman Baba (PAOK Salonika) Yellow Card at 55',2024-10-29 05:21:26
12815,715588,5,43887083,63',Manu García (Aris) Goal at 63',2024-10-29 05:21:26
12815,715588,6,43887145,68',Fedor Chalov (PAOK Salonika) Substitution at 68',2024-10-29 05:21:26
12815,715588,7,43887146,69',Mady Camara (PAOK Salonika) Substitution at 69',2024-10-29 05:21:26
12815,715588,8,43887422,74',Shapi Suleymanov (Aris) Substitution at 74',2024-10-29 05:21:26
12815,715588,9,43887423,74',Enrique Saverio (Aris) Substitution at 74',2024-10-29 05:21:26
12815,715588,10,43887424,76',Kiril Despodov (PAOK Salonika) Substitution at 76',2024-10-29 05:21:26
12815,715588,11,43887425,77',Magomed Ozdoev (PAOK Salonika) Substitution at 77',2024-10-29 05:21:26
12815,715588,12,43887426,81',Álvaro Zamora (Aris) Substitution at 81',2024-10-29 05:21:26
12815,715588,13,43887427,81',Vladimír Darida (Aris) Substitution at 81',2024-10-29 05:21:26
12815,715588,14,43887428,82',Julián (Aris) Yellow Card at 82',2024-10-29 05:21:26
12815,715589,0,43884493,31',Apostolos Apostolopoulos (Olympiacos) Yellow Card at 31',2024-10-29 05:21:26
12815,715589,1,43884631,40',Rodinei (Olympiacos) Penalty - Scored at 40',2024-10-29 05:21:26
12815,715589,2,43885080,45',Willian (Olympiacos) Substitution at 45',2024-10-29 05:21:26
12815,715589,3,43885304,56',Charalambos Kostoulas (Olympiacos) Yellow Card at 56',2024-10-29 05:21:26
12815,715589,4,43885418,61',Denzel Jubitana (Atromitos) Substitution at 61',2024-10-29 05:21:26
12815,715589,5,43885419,61',Santiago Hezze (Olympiacos) Substitution at 61',2024-10-29 05:21:26
12815,715589,6,43885420,62',Chiquinho (Olympiacos) Substitution at 62',2024-10-29 05:21:26
12815,715589,7,43885523,69',Ayoub El Kaabi (Olympiacos) Substitution at 69',2024-10-29 05:21:26
12815,715589,8,43885524,69',Francisco Ortega (Olympiacos) Substitution at 69',2024-10-29 05:21:26
12815,715589,9,43885553,71',Peter Michorl (Atromitos) Substitution at 71',2024-10-29 05:21:26
12815,715589,10,43885568,74',Ayoub El Kaabi (Olympiacos) Goal at 74',2024-10-29 05:21:26
12815,715589,11,43885678,80',Franz Brorsson (Atromitos) Yellow Card at 80',2024-10-29 05:21:26
12815,715589,12,43885720,82',Dimitrios Kaloskamis (Atromitos) Substitution at 82',2024-10-29 05:21:26
12815,715590,0,43882767,3',Giannis Christopoulos (OFI Crete) Yellow Card at 3',2024-10-29 05:21:26
12815,715590,1,43883101,18',Filip Bainovic (OFI Crete) Goal at 18',2024-10-29 05:21:26
12815,715590,2,43884073,45',Andrés Roa (Panetolikos) Substitution at 45',2024-10-29 05:21:26
12815,715590,3,43884257,57',Georgios Liavas (Panetolikos) Yellow Card at 57',2024-10-29 05:21:26
12815,715590,4,43884387,65',Thiago Thomas Nuss (OFI Crete) Yellow Card at 65',2024-10-29 05:21:26
12815,715590,5,43884388,65',Nikola Stajic (Panetolikos) Goal at 65',2024-10-29 05:21:26
12815,715590,6,43884405,66',Eddie Salcedo (OFI Crete) Substitution at 66',2024-10-29 05:21:26
12815,715590,7,43884406,67',Marko Bakic (OFI Crete) Substitution at 67',2024-10-29 05:21:26
12815,715590,8,43884478,69',Miguel Luís (Panetolikos) Substitution at 69',2024-10-29 05:21:26
12815,715590,9,43884479,69',Andrija Majdevac (Panetolikos) Substitution at 69',2024-10-29 05:21:26
12815,715590,10,43884480,69',Christos Belevonis (Panetolikos) Substitution at 69',2024-10-29 05:21:26
12815,715590,11,43884481,70',Giannis Apostolakis (OFI Crete) Substitution at 70',2024-10-29 05:21:26
12815,715590,12,43884664,72',Andrés Roa (Panetolikos) Yellow Card at 72',2024-10-29 05:21:26
12815,715590,13,43884665,78',Vangelis Nikolaou (Panetolikos) Substitution at 78',2024-10-29 05:21:26
12815,715590,14,43884674,82',Giannis Christopoulos (OFI Crete) Own Goal at 82',2024-10-29 05:21:26
12815,715590,15,43884822,84',Nikolaos Marinakis (OFI Crete) Substitution at 84',2024-10-29 05:21:26
12815,715590,16,43884823,84',Adrián Riera (OFI Crete) Substitution at 84',2024-10-29 05:21:26
12815,715590,17,43884905,90'+2',Christos Shelis (Panetolikos) Yellow Card at 92',2024-10-29 05:21:26
12815,715590,18,43884924,90'+4',Andrija Majdevac (Panetolikos) Yellow Card at 94',2024-10-29 05:21:26
12815,715593,0,43886976,9',Lazaros Rota (AEK Athens) Yellow Card at 9',2024-10-29 05:21:26
12815,715593,1,43887071,19',Damian Szymanski (AEK Athens) Yellow Card at 19',2024-10-29 05:21:26
12815,715593,2,43887105,21',George Baldock (Panathinaikos) Yellow Card at 21',2024-10-29 05:21:26
12815,715593,3,43887176,30',Frantzdy Pierrot (AEK Athens) Goal at 30',2024-10-29 05:21:26
12815,715593,4,43887337,38',Niclas Eliasson (AEK Athens) Yellow Card at 38',2024-10-29 05:21:26
12815,715593,5,43887534,45'+1',Willian Arão (Panathinaikos) Yellow Card at 46',2024-10-29 05:21:26
12815,715593,6,43888257,59',Mateus Tetê (Panathinaikos) Yellow Card at 59',2024-10-29 05:21:26
12815,715593,7,43888364,65',Jens Jonsson (AEK Athens) Substitution at 65',2024-10-29 05:21:26
12815,715593,8,43888365,65',Facundo Pellistri (Panathinaikos) Substitution at 65',2024-10-29 05:21:26
12815,715593,9,43888366,66',Daniel Mancini (Panathinaikos) Substitution at 66',2024-10-29 05:21:26
12815,715593,10,43888409,68',Sverrir Ingason (Panathinaikos) Yellow Card at 68',2024-10-29 05:21:26
12815,715593,11,43888410,71',Robert Ljubicic (AEK Athens) Substitution at 71',2024-10-29 05:21:26
12815,715593,12,43888411,71',Petros Mantalos (AEK Athens) Substitution at 71',2024-10-29 05:21:26
12815,715593,13,43888412,72',Petros Mantalos (AEK Athens) Yellow Card at 72',2024-10-29 05:21:26
12815,715593,14,43888683,80',Adam Gnezda Cerin (Panathinaikos) Substitution at 80',2024-10-29 05:21:26
12815,715593,15,43888684,80',Anastasios Bakasetas (Panathinaikos) Substitution at 80',2024-10-29 05:21:26
12815,715593,16,43888788,87',Alexander Jeremejeff (Panathinaikos) Substitution at 87',2024-10-29 05:21:26
12815,715593,17,43888843,88',Jens Jonsson (AEK Athens) Yellow Card at 88',2024-10-29 05:21:26
12815,715593,18,43888844,89',Nordin Amrabat (AEK Athens) Substitution at 89',2024-10-29 05:21:26
12815,715593,19,43888845,89',Gerasimos Mitoglou (AEK Athens) Substitution at 89',2024-10-29 05:21:26
12815,715593,20,43888882,90'+3',Nordin Amrabat (AEK Athens) Penalty - Scored at 93',2024-10-29 05:21:26
12815,715593,21,43889002,90'+7',Stavros Pilios (AEK Athens) Yellow Card at 97',2024-10-29 05:21:26
12815,715594,0,43947468,20',Panagiotis Retsos (Olympiacos) Yellow Card at 20',2024-10-29 05:21:26
12815,715594,1,43947663,44',Andraz Sporar (Panathinaikos) Substitution at 44',2024-10-29 05:21:26
12815,715594,2,43947802,45',Charalambos Kostoulas (Olympiacos) Substitution at 45',2024-10-29 05:21:26
12815,715594,3,43948027,62',Dani García (Olympiacos) Substitution at 62',2024-10-29 05:21:26
12815,715594,4,43948028,62',Kristoffer Velde (Olympiacos) Substitution at 62',2024-10-29 05:21:26
12815,715594,5,43948029,65',Nemanja Maksimovic (Panathinaikos) Substitution at 65',2024-10-29 05:21:26
12815,715594,6,43948030,66',Facundo Pellistri (Panathinaikos) Substitution at 66',2024-10-29 05:21:26
12815,715594,7,43948066,72',Filip Mladenovic (Panathinaikos) Yellow Card at 72',2024-10-29 05:21:26
12815,715594,8,43948085,73',Dani García (Olympiacos) Yellow Card at 73',2024-10-29 05:21:26
12815,715594,9,43948134,75',Giannis Kotsiras (Panathinaikos) Substitution at 75',2024-10-29 05:21:26
12815,715594,10,43948135,76',Azzedine Ounahi (Panathinaikos) Substitution at 76',2024-10-29 05:21:26
12815,715594,11,43948194,80',Santiago Hezze (Olympiacos) Yellow Card at 80',2024-10-29 05:21:26
12815,715594,12,43948273,86',Georgios Masouras (Olympiacos) Substitution at 86',2024-10-29 05:21:26
12815,715594,13,43948282,88',Andraz Sporar (Panathinaikos) Yellow Card at 88',2024-10-29 05:21:26
12815,715594,14,43948389,90'+3',Rodinei (Olympiacos) Yellow Card at 93',2024-10-29 05:21:26
12815,715594,15,43954464,90'+4',Zeca (Panathinaikos) Yellow Card at 94',2024-10-29 05:21:26
12815,715595,0,43943995,19',Julián Bartolo (Asteras Tripoli) Goal at 19',2024-10-29 05:21:26
12815,715595,1,43944233,28',Thierry Moutinho (Athens Kallithea) Red Card at 28',2024-10-29 05:21:26
12815,715595,2,43944252,32',Julián Bartolo (Asteras Tripoli) Yellow Card at 32',2024-10-29 05:21:26
12815,715595,3,43944318,36',Miquel Muñoz (Asteras Tripoli) Yellow Card at 36',2024-10-29 05:21:26
12815,715595,4,43944383,38',Pyry Soiri (Athens Kallithea) Yellow Card at 38',2024-10-29 05:21:26
12815,715595,5,43944638,45'+4',Elia Giani (Athens Kallithea) Penalty - Scored at 49',2024-10-29 05:21:26
12815,715595,6,43945144,45',Ioannis Tsivelekidis (Athens Kallithea) Substitution at 45',2024-10-29 05:21:26
12815,715595,7,43945371,58',Martin Ádám (Asteras Tripoli) Yellow Card at 58',2024-10-29 05:21:26
12815,715595,8,43945416,59',Federico Macheda (Asteras Tripoli) Substitution at 59',2024-10-29 05:21:26
12815,715595,9,43945417,59',Nikolaos Kaltsas (Asteras Tripoli) Substitution at 59',2024-10-29 05:21:26
12815,715595,10,43945441,62',Sean Goss (Asteras Tripoli) Substitution at 62',2024-10-29 05:21:26
12815,715595,11,43945507,65',Mor Ndiaye (Athens Kallithea) Substitution at 65',2024-10-29 05:21:26
12815,715595,12,43945526,67',Konstantinos Triantafyllopoulos (Asteras Tripoli) Substitution at 67',2024-10-29 05:21:26
12815,715595,13,43945527,67',Darnell Bile (Asteras Tripoli) Substitution at 67',2024-10-29 05:21:26
12815,715595,14,43945604,71',Nikolaos Kaltsas (Asteras Tripoli) Goal at 71',2024-10-29 05:21:26
12815,715595,15,43945703,77',Federico Macheda (Asteras Tripoli) Goal at 77',2024-10-29 05:21:26
12815,715595,16,43945760,78',Demethryus (Athens Kallithea) Substitution at 78',2024-10-29 05:21:26
12815,715595,17,43945796,78',Giannis Loukinas (Athens Kallithea) Substitution at 78',2024-10-29 05:21:26
12815,715595,18,43945797,78',Mathieu Valbuena (Athens Kallithea) Substitution at 78',2024-10-29 05:21:26
12815,715595,19,43946008,90'+2',Evgeni Yablonski (Asteras Tripoli) Yellow Card at 92',2024-10-29 05:21:26
12815,715595,20,43946059,90'+5',Andrei Motoc (Athens Kallithea) Yellow Card at 95',2024-10-29 05:21:26
12815,715596,0,43930622,23',Roberto Pereyra (AEK Athens) Yellow Card at 23',2024-10-29 05:21:26
12815,715596,1,43930977,45',Frantzdy Pierrot (AEK Athens) Yellow Card at 45',2024-10-29 05:21:26
12815,715596,2,43931364,51',Nikola Stajic (Panetolikos) Yellow Card at 51',2024-10-29 05:21:26
12815,715596,3,43931476,58',Andrés Roa (Panetolikos) Substitution at 58',2024-10-29 05:21:26
12815,715596,4,43931477,59',Miguel Luís (Panetolikos) Substitution at 59',2024-10-29 05:21:26
12815,715596,5,43931560,65',Robert Ljubicic (AEK Athens) Substitution at 65',2024-10-29 05:21:26
12815,715596,6,43931561,66',Levi García (AEK Athens) Substitution at 66',2024-10-29 05:21:26
12815,715596,7,43931596,67',Facundo Pérez (Panetolikos) Yellow Card at 67',2024-10-29 05:21:26
12815,715596,8,43931657,70',Orbelín Pineda (AEK Athens) Yellow Card at 70',2024-10-29 05:21:26
12815,715596,9,43931658,71',Andrija Majdevac (Panetolikos) Substitution at 71',2024-10-29 05:21:26
12815,715596,10,43931659,71',Christos Belevonis (Panetolikos) Substitution at 71',2024-10-29 05:21:26
12815,715596,11,43931664,73',Miguel Luís (Panetolikos) Goal at 73',2024-10-29 05:21:26
12815,715596,12,43931741,74',Nordin Amrabat (AEK Athens) Substitution at 74',2024-10-29 05:21:26
12815,715596,13,43931742,75',Ehsan Hajsafi (AEK Athens) Substitution at 75',2024-10-29 05:21:26
12815,715596,14,43931743,75',Mijat Gacinovic (AEK Athens) Substitution at 75',2024-10-29 05:21:26
12815,715596,15,43931959,86',Nordin Amrabat (AEK Athens) Yellow Card at 86',2024-10-29 05:21:26
12815,715596,16,43932077,90',Christos Shelis (Panetolikos) Yellow Card at 90',2024-10-29 05:21:26
12815,715596,17,43932078,90'+1',Michalis Bakakis (Panetolikos) Substitution at 91',2024-10-29 05:21:26
12815,715596,18,43932117,90'+5',Michalis Bakakis (Panetolikos) Yellow Card at 95',2024-10-29 05:21:26
12815,715597,0,43947544,29',Jonny (PAOK Salonika) Yellow Card at 29',2024-10-29 05:21:26
12815,715597,1,43947584,32',Guillermo Balzi (Levadiakos) Yellow Card at 32',2024-10-29 05:21:26
12815,715597,2,43947665,41',Jonathan Gomez (PAOK Salonika) Yellow Card at 41',2024-10-29 05:21:26
12815,715597,3,43947793,45',Vieirinha (PAOK Salonika) Substitution at 45',2024-10-29 05:21:26
12815,715597,4,43947895,53',Giannis Gianniotas (Levadiakos) Substitution at 53',2024-10-29 05:21:26
12815,715597,5,43947951,60',Mady Camara (PAOK Salonika) Substitution at 60',2024-10-29 05:21:26
12815,715597,6,43947952,60',Taison (PAOK Salonika) Substitution at 60',2024-10-29 05:21:26
12815,715597,7,43947983,63',Dejan Lovren (PAOK Salonika) Yellow Card at 63',2024-10-29 05:21:26
12815,715597,8,43947990,64',Ioannis Kosti (Levadiakos) Substitution at 64',2024-10-29 05:21:26
12815,715597,9,43947991,65',Konstantinos Plegas (Levadiakos) Substitution at 65',2024-10-29 05:21:26
12815,715597,10,43947992,67',Stefan Schwab (PAOK Salonika) Yellow Card at 67',2024-10-29 05:21:26
12815,715597,11,43948016,70',Guillermo Balzi (Levadiakos) Shot Off Target at 70',2024-10-29 05:21:26
12815,715597,12,43948063,72',Kiril Despodov (PAOK Salonika) Substitution at 72',2024-10-29 05:21:26
12815,715597,13,43948064,72',Giannis Konstantelias (PAOK Salonika) Substitution at 72',2024-10-29 05:21:26
12815,715597,14,43948065,72',Giannis Gianniotas (Levadiakos) Yellow Card at 72',2024-10-29 05:21:26
12815,715597,15,43948145,79',Ioannis Kosti (Levadiakos) Yellow Card at 79',2024-10-29 05:21:26
12815,715597,16,43948228,86',Mady Camara (PAOK Salonika) Goal at 86',2024-10-29 05:21:26
12815,715597,17,43948260,88',Kyriakos Papadopoulos (Levadiakos) Yellow Card at 88',2024-10-29 05:21:26
12815,715597,18,43948283,88',Vieirinha (PAOK Salonika) Yellow Card at 88',2024-10-29 05:21:26
12815,715597,19,43948284,89',Alen Ozbolt (Levadiakos) Substitution at 89',2024-10-29 05:21:26
12815,715597,20,43948285,89',Paschalis Kassos (Levadiakos) Substitution at 89',2024-10-29 05:21:26
12815,715597,21,43948334,90'+2',Panagiotis Liagas (Levadiakos) Yellow Card at 92',2024-10-29 05:21:26
12815,715597,22,43948342,90'+2',Stefan Schwab (PAOK Salonika) Penalty - Scored at 92',2024-10-29 05:21:26
12815,715598,0,43930746,4',Lorenzo Morón (Aris) Goal at 4',2024-10-29 05:21:26
12815,715598,1,43931143,28',Georgios Saramantas (Lamia) Yellow Card at 28',2024-10-29 05:21:26
12815,715598,2,43931341,43',Lorenzo Morón (Aris) Goal at 43',2024-10-29 05:21:26
12815,715598,3,43931663,45',Nedim Mekic (Lamia) Substitution at 45',2024-10-29 05:21:26
12815,715598,4,43931904,55',Sebastian Ring (Lamia) Yellow Card at 55',2024-10-29 05:21:26
12815,715598,5,43932073,63',Shapi Suleymanov (Aris) Substitution at 63',2024-10-29 05:21:26
12815,715598,6,43932082,65',Léo Andrade (Lamia) Yellow Card at 65',2024-10-29 05:21:26
12815,715598,7,43932113,66',Ángelo Henríquez (Lamia) Substitution at 66',2024-10-29 05:21:26
12815,715598,8,43932173,71',Vladimír Darida (Aris) Substitution at 71',2024-10-29 05:21:26
12815,715598,9,43932174,72',Ioannis Fetfatzidis (Aris) Substitution at 72',2024-10-29 05:21:26
12815,715598,10,43932267,80',Andreas Athanasakopoulos (Lamia) Substitution at 80',2024-10-29 05:21:26
12815,715598,11,43932268,80',Antonis Ntentakis (Lamia) Substitution at 80',2024-10-29 05:21:26
12815,715598,12,43932306,85',Martín Montoya (Aris) Yellow Card at 85',2024-10-29 05:21:26
12815,715598,13,43932307,87',Fabiano (Aris) Substitution at 87',2024-10-29 05:21:26
12815,715598,14,43932308,87',Robin Quaison (Aris) Substitution at 87',2024-10-29 05:21:26
12815,715599,0,43942799,8',Bressan (OFI Crete) Goal at 8',2024-10-29 05:21:26
12815,715599,1,43943082,26',Thiago Thomas Nuss (OFI Crete) Goal at 26',2024-10-29 05:21:26
12815,715599,2,43943106,28',Jefté (Panserraikos FC) Goal at 28',2024-10-29 05:21:26
12815,715599,3,43943446,45',Mohamed Fares (Panserraikos FC) Goal at 45',2024-10-29 05:21:26
12815,715599,4,43943700,45',Milos Deletic (Panserraikos FC) Substitution at 45',2024-10-29 05:21:26
12815,715599,5,43943953,56',Angelos Liasos (Panserraikos FC) Yellow Card at 56',2024-10-29 05:21:26
12815,715599,6,43943992,58',Dimitrios Chantakias (Panserraikos FC) Yellow Card at 58',2024-10-29 05:21:26
12815,715599,7,43944072,64',Jérémy Gelin (Panserraikos FC) Substitution at 64',2024-10-29 05:21:26
12815,715599,8,43944073,64',Moussa Wagué (Panserraikos FC) Substitution at 64',2024-10-29 05:21:26
12815,715599,9,43944241,70',Jefté (Panserraikos FC) Yellow Card at 70',2024-10-29 05:21:26
12815,715599,10,43944271,73',Taxiarchis Fountas (OFI Crete) Substitution at 73',2024-10-29 05:21:26
12815,715599,11,43944272,73',Giannis Apostolakis (OFI Crete) Substitution at 73',2024-10-29 05:21:26
12815,715599,12,43944312,75',Giannis Apostolakis (OFI Crete) Yellow Card at 75',2024-10-29 05:21:26
12815,715599,13,43944360,79',Nikolaos Marinakis (OFI Crete) Yellow Card at 79',2024-10-29 05:21:26
12815,715599,14,43944446,81',Aristotelis Karasalidis (Panserraikos FC) Substitution at 81',2024-10-29 05:21:26
12815,715599,15,43944557,87',Andrew Jung (OFI Crete) Substitution at 87',2024-10-29 05:21:26
12815,715599,16,43944620,89',Taxiarchis Fountas (OFI Crete) Penalty - Scored at 89',2024-10-29 05:21:26
12815,715599,17,43944673,90'+1',Zisis Chatzistravos (Panserraikos FC) Substitution at 91',2024-10-29 05:21:26
12815,715599,18,43944674,90'+1',Jordan Silva (OFI Crete) Substitution at 91',2024-10-29 05:21:26
12815,715600,0,43929332,14',Georgios Mygas (Volos NFC) Yellow Card at 14',2024-10-29 05:21:26
12815,715600,1,43929333,15',Jasin-Amin Assehnoun (Volos NFC) Yellow Card at 15',2024-10-29 05:21:26
12815,715600,2,43929876,28',Júnior Mendieta (Volos NFC) Yellow Card at 28',2024-10-29 05:21:26
12815,715600,3,43929918,32',Mansur (Atromitos) Yellow Card at 32',2024-10-29 05:21:26
12815,715600,4,43930041,41',Denzel Jubitana (Atromitos) Goal at 41',2024-10-29 05:21:26
12815,715600,5,43930149,45'+6',Franz Brorsson (Atromitos) Red Card at 51',2024-10-29 05:21:26
12815,715600,6,43930360,45',Daniel Sundgren (Volos NFC) Substitution at 45',2024-10-29 05:21:26
12815,715600,7,43930361,45',Dimitris Tsakmakis (Atromitos) Substitution at 45',2024-10-29 05:21:26
12815,715600,8,43930511,54',Omri Altman (Volos NFC) Substitution at 54',2024-10-29 05:21:26
12815,715600,9,43930512,54',Anastasios Tsokanis (Volos NFC) Substitution at 54',2024-10-29 05:21:26
12815,715600,10,43930569,58',Nemanjic Glavcic (Volos NFC) Yellow Card at 58',2024-10-29 05:21:26
12815,715600,11,43930664,66',Carlitos (Atromitos) Substitution at 66',2024-10-29 05:21:26
12815,715600,12,43930665,66',Nemanjic Glavcic (Volos NFC) Goal at 66',2024-10-29 05:21:26
12815,715600,13,43930697,68',Márk Koszta (Volos NFC) Goal at 68',2024-10-29 05:21:26
12815,715600,14,43930749,70',Franco Ferrari (Volos NFC) Yellow Card at 70',2024-10-29 05:21:26
12815,715600,15,43930871,76',Nemanjic Glavcic (Volos NFC) Red Card at 76',2024-10-29 05:21:26
12815,715600,16,43930872,77',Eder Gonzalez (Atromitos) Substitution at 77',2024-10-29 05:21:26
12815,715600,17,43930873,77',Peter Michorl (Atromitos) Substitution at 77',2024-10-29 05:21:26
12815,715600,18,43931030,85',Nemanja Miletic (Volos NFC) Substitution at 85',2024-10-29 05:21:26
12815,715600,19,43931031,85',Dimitrios Stavropoulos (Atromitos) Substitution at 85',2024-10-29 05:21:26
12815,715600,20,43931049,88',Lucas Villafañez (Volos NFC) Substitution at 88',2024-10-29 05:21:26
12815,715601,0,44022949,6',Mateus Tetê (Panathinaikos) Goal at 6',2024-10-29 05:21:26
12815,715601,1,44023222,19',Thiago Thomas Nuss (OFI Crete) Yellow Card at 19',2024-10-29 05:21:26
12815,715601,2,44023256,24',Alexander Jeremejeff (Panathinaikos) Yellow Card at 24',2024-10-29 05:21:26
12815,715601,3,44024255,60',Facundo Pellistri (Panathinaikos) Substitution at 60',2024-10-29 05:21:26
12815,715601,4,44024256,65',Filip Mladenovic (Panathinaikos) Yellow Card at 65',2024-10-29 05:21:26
12815,715601,5,44024278,67',Borja González (OFI Crete) Yellow Card at 67',2024-10-29 05:21:26
12815,715601,6,44024298,68',Marko Bakic (OFI Crete) Substitution at 68',2024-10-29 05:21:26
12815,715601,7,44024299,68',Adrián Riera (OFI Crete) Substitution at 68',2024-10-29 05:21:26
12815,715601,8,44024530,78',Eddie Salcedo (OFI Crete) Substitution at 78',2024-10-29 05:21:26
12815,715601,9,44024531,78',Leroy Abanda (OFI Crete) Substitution at 78',2024-10-29 05:21:26
12815,715601,10,44024532,79',Giorgos Nikas (Panathinaikos) Substitution at 79',2024-10-29 05:21:26
12815,715601,11,44024533,79',Nemanja Maksimovic (Panathinaikos) Substitution at 79',2024-10-29 05:21:26
12815,715601,12,44024534,80',Azzedine Ounahi (Panathinaikos) Substitution at 80',2024-10-29 05:21:26
12815,715601,13,44024535,83',Tin Jedvaj (Panathinaikos) Yellow Card at 83',2024-10-29 05:21:26
12815,715601,14,44024590,85',Levan Shengelia (OFI Crete) Yellow Card at 85',2024-10-29 05:21:26
12815,715601,15,44024663,89',Daniel Mancini (Panathinaikos) Substitution at 89',2024-10-29 05:21:26
12815,715601,16,44024664,89',Giannis Apostolakis (OFI Crete) Substitution at 89',2024-10-29 05:21:26
12815,715602,0,44005861,12',Angelos Liasos (Panserraikos FC) Yellow Card at 12',2024-10-29 05:21:26
12815,715602,1,44008085,57',Lucas Villafañez (Volos NFC) Substitution at 57',2024-10-29 05:21:26
12815,715602,2,44008139,59',Jérémy Gelin (Panserraikos FC) Substitution at 59',2024-10-29 05:21:26
12815,715602,3,44008351,63',Jefté (Panserraikos FC) Goal at 63',2024-10-29 05:21:26
12815,715602,4,44008711,70',Pavlos Korrea (Volos NFC) Yellow Card at 70',2024-10-29 05:21:26
12815,715602,5,44008981,73',Pedro Perez Conde (Volos NFC) Substitution at 73',2024-10-29 05:21:26
12815,715602,6,44008982,74',Juan Camilo Salazar (Panserraikos FC) Substitution at 74',2024-10-29 05:21:26
12815,715602,7,44009294,82',Aristotelis Karasalidis (Panserraikos FC) Substitution at 82',2024-10-29 05:21:26
12815,715602,8,44009295,82',Zisis Chatzistravos (Panserraikos FC) Substitution at 82',2024-10-29 05:21:26
12815,715602,9,44009524,87',Jasin-Amin Assehnoun (Volos NFC) Substitution at 87',2024-10-29 05:21:26
12815,715602,10,44009671,90'+2',Juan Camilo Salazar (Panserraikos FC) Yellow Card at 92',2024-10-29 05:21:26
12815,715602,11,44009755,90'+5',Júnior Mendieta (Volos NFC) Yellow Card at 95',2024-10-29 05:21:26
12815,715602,12,44009788,90'+5',Luka Gugeshashvili (Panserraikos FC) Yellow Card at 95',2024-10-29 05:21:26
